,Year,Month,First Day of Weekend,Rank,Film,Country of Origin,Weekend Gross,Distributor,% change on last week,Weeks on release,Number of cinemas,Site average,Total Gross to date
10372,2020,02,21,6,1917,UK/USA,1083286,eOne Films,-0.44776119,7,586,1849,41616330
10373,2020,02,21,7,Birds Of Prey: And The Fantabulous Emancipation Of One Harley Quinn,USA,772416,Warner Bros,-0.56445461,3,533,1449,7706341
10374,2020,02,21,8,Like A Boss,USA,520059,Paramount,-,1,467,1114,520059
10375,2020,02,21,9,Brahms: The Boy II,USA/Hkg,506773,Entertainment,-,1,339,1495,506773
10376,2020,02,21,10,Bad Boys For Life,USA,432194,Sony Pictures,-0.48675421,6,349,1238,15281622
10377,2020,02,21,11,Greed,UK/USA,369028,Sony Pictures,-,1,403,916,369028
10378,2020,02,21,12,Jumanji: The Next Level,USA,324732,Sony Pictures,-0.01395569,11,386,841,36079399
10379,2020,02,21,13,Swan Lake - Bolshoi Ballet 2020 (Ballet),Rus,194536,Trafalgar,-,1,177,1099,194536
10380,2020,02,21,14,Frozen 2,USA,163411,Disney,0.08115386,14,297,550,53549035
10381,2020,02,21,15,"Paw Patrol: Ready, Race, Rescue",Can,151223,Paramount,0.04674327,5,370,409,1772296
10382,2020,02,21,16,The Personal History Of David Copperfield,UK/USA,132917,Lionsgate,-0.43833932,5,186,715,6073845
10383,2020,02,21,30,StarDog And TurboCat,UK,29495,Kaleidoscope,252.48066298,12,113,261,145992
10384,2020,02,21,33,Star Wars: The Rise Of Skywalker,UK/USA,24902,Disney,-0.55956066,10,88,283,58180699
10385,2020,02,21,36,Cats,UK/USA,22412,Universal,6.66746493,10,121,185,11944329
10386,2020,02,21,37,Avengers: Endgame,UK/USA,21234,Disney,-,44,23,923,88719051
10387,2020,02,21,38,Spider-Man: Far From Home,UK/USA,20876,Sony Pictures,-,34,23,908,37333348
10388,2020,02,21,39,The Lion King,UK/USA,17813,Disney,-,32,24,742,75980151
10389,2020,02,21,42,Kinky Boots - The Musical (Theatre),UK,12669,More2Screen,-0.78651445,4,12,1056,1322285
10390,2020,02,21,43,Waiting For Anya,UK/Bel/USA,11487,Kaleidoscope,-,1,39,295,19407
10391,2020,02,21,49,Mr. Jones,UK/Pol/Ukr,7076,Signature Entertainment,-0.65361269,3,10,708,79875
10392,2020,02,21,51,Daniel Sloss: X,UK/Can,4758,Vue Entertainment,-,1,29,164,4758
10393,2020,02,21,55,Shaun The Sheep Movie: Farmageddon,UK,3859,StudioCanal,-0.60302438,19,13,297,7093479
10394,2020,02,21,60,Bait,UK,3200,BFI,-0.04534606,26,7,457,522586
10395,2020,02,21,68,The Runaways,UK,1996,Slackjaw Films,0.0455736,7,3,665,15818
10396,2020,02,21,70,Eminent Monsters: A Manual For Modern Torture,UK,1731,Cosmic Cat,-,1,1,1731,1731
10397,2020,02,21,73,United Nation: Three Decades Of Drum & Bass,UK,1428,Miracle/ Twister,-,1,5,286,1428
10398,2020,02,21,76,Maleficent: Mistress Of Evil,UK/USA,1025,Disney,-0.86751576,19,8,128,14772215
10399,2020,02,21,79,Present Laughter - NT Live 2019 (Theatre),UK,605,National Theatre,-0.93187321,14,1,605,1340317
10400,2020,02,21,82,Judy,UK,315,20th Century Fox,-0.41558442,21,1,315,8198796
10401,2020,02,21,88,Monty Python's Life of Brian (40th Anniversary),UK,205,Trafalgar,-,46,1,205,223966
10402,2020,02,21,90,Jawaani Jaaneman,UK/Ind,155,Hamsini Entertainment,-0.94635674,4,1,155,102147
10403,2020,02,21,91,Billy Connolly - The Sex Life Of Bandages,UK,110,CinemaLive,-,21,1,110,511279
10404,2020,02,21,92,Ordinary Love,UK,76,Universal,-0.95696489,12,1,76,255965
10405,2020,02,21,18,Futro Z Misia,Pol,121758,Magnetes,-,1,148,823,121758
10406,2020,02,21,23,Shubh Mangal Zyada Saavdhan,Ind,71384,Hamsini Entertainment,-,1,65,1098,71384
10407,2020,02,21,29,Ayappanu Koshium,Ind,29999,RFT Films,-,1,54,556,29999
10408,2020,02,21,31,Little Joe,Aut/UK/Fra/Ger,26796,BFI,-,1,33,812,26796
10409,2020,02,21,32,Bheeshma,Ind,25864,Sailing Stones,-,1,12,2155,25864
10410,2020,02,21,35,Bhoot - Part One: The Haunted Ship,Ind,23508,Zee Studios,-,1,35,672,23508
10411,2020,02,21,44,Mafia: Chapter 1,Ind,9683,Sun Media,-,1,9,1076,9683
10412,2020,02,21,45,End Of Century,Arg,9555,Peccadillo,-,1,7,1365,9555
10413,2020,02,21,48,Midnight Family,USA/Mex,7254,Dogwoof,-,1,9,806,7254
10414,2020,02,21,53,Bayi Toplantisi,Tur,4320,AF-Media,-,1,3,1440,4320
10415,2020,02,21,64,The Public,USA/Can,2241,Parkland Entertainment,-,1,9,249,2241
10416,2020,02,28,1,The Invisible Man,USA/Aus,2163798,Universal,-,1,580,3731,2163798
10417,2020,02,28,2,Sonic The Hedgehog,USA/Jpn/Kor,1937939,Paramount,-0.53631578,3,637,3042,17215552
10418,2020,02,28,3,Parasite,Kor,1047024,StudioCanal,-0.39458154,4,579,1808,10361508
10419,2020,02,28,4,Dark Waters,USA,860942,eOne Films,-,1,425,2026,860942
10420,2020,02,28,5,Dolittle,UK/USA,837444,Universal,-0.58922304,4,616,1359,15187431
10421,2020,02,28,6,Emma,UK,678531,Universal,-0.41429277,3,634,1070,6203027
10422,2020,02,28,7,1917,UK/USA,608202,eOne Films,-0.44340443,8,529,1150,42847234
10423,2020,02,28,8,The Call Of The Wild,USA,507281,Disney,-0.65444238,2,500,1015,2315914
10424,2020,02,28,9,Birds Of Prey: And The Fantabulous Emancipation Of One Harley Quinn,USA,358436,Warner Bros,-0.53589045,4,392,914,8386648
10425,2020,02,28,10,Bad Boys For Life,USA,249692,Sony Pictures,-0.42418908,7,273,915,15703614
10426,2020,02,28,11,Portrait Of A Lady On Fire,Fra,229678,Curzon,-,1,51,4503,229678
10427,2020,02,28,12,Agrippina - Met Opera 2020 (Opera),USA,216109,Trafalgar,-,1,192,1126,216109
10428,2020,02,28,13,Downhill,USA,188720,Disney,-,1,387,488,188720
10429,2020,02,28,14,Brahms: The Boy II,USA/Hkg,167609,Entertainment,-0.66759745,2,304,551,907357
10430,2020,02,28,15,Like A Boss,USA,125541,Paramount,-0.7586771,2,337,373,868254
10431,2020,02,28,18,Greed,UK/USA,91841,Sony Pictures,-0.7517274,2,233,394,697418
10432,2020,02,28,24,The Personal History Of David Copperfield,UK/USA,58973,Lionsgate,-0.56930436,6,139,424,6221411
10433,2020,02,28,25,"Cellist / Dances At A Gathering - ROH, London 2019/20 (Ballet), The",UK,53882,Royal Opera House,-,2,78,691,486028
10434,2020,02,28,37,Star Wars: The Rise Of Skywalker,UK/USA,13208,Disney,-0.47414102,11,89,148,58205866
10435,2020,02,28,40,In Search of Chopin,UK,8705,Seventh Art Production,-,1,21,415,8705
10436,2020,02,28,45,Cats,UK/USA,6683,Universal,-0.70287213,11,69,97,11960999
10437,2020,02,28,47,Mr. Jones,UK/Pol/Ukr,5642,Signature Entertainment,-0.20265687,4,12,470,95697
10438,2020,02,28,52,Kinky Boots - The Musical (Theatre),UK,3779,More2Screen,-0.7590081,5,4,945,1349578
10439,2020,02,28,61,Villain,UK,2487,Vertigo,-,1,10,249,2487
10440,2020,02,28,62,Waiting For Anya,UK/Bel/USA,2443,Kaleidoscope,-0.7873248,2,20,122,25309
10441,2020,02,28,80,Judy,UK,900,20th Century Fox,1.85714286,22,1,900,8202114
10442,2020,02,28,83,Shaun The Sheep Movie: Farmageddon,UK,857,StudioCanal,-0.80125232,20,8,107,7096466
10443,2020,02,28,85,The Rhythm Section,UK/USA,755,Paramount,-,5,2,378,352778
10444,2020,02,28,86,Bait,UK,711,BFI,-0.7778125,27,2,356,529812
10445,2020,02,28,90,StarDog And TurboCat,UK,544,Kaleidoscope,-0.98173722,13,4,136,148899
10446,2020,02,28,92,Maleficent: Mistress Of Evil,UK/USA,489,Disney,-0.69600895,20,6,82,14773511
10447,2020,02,28,93,Billy Connolly - The Sex Life Of Bandages,UK,436,CinemaLive,2.9636363599999997,22,1,436,511715
10448,2020,02,28,94,Jawaani Jaaneman,UK/Ind,363,Hamsini Entertainment,1.34805094,5,2,182,102645
10449,2020,02,28,97,The Good Liar,UK/USA/Can,206,Warner Bros,-0.65248526,17,1,206,3983608
10450,2020,02,28,98,The Runaways,UK,194,Slackjaw Films,-0.90280561,8,1,194,17746
10451,2020,02,28,101,Ordinary Love,UK,5,Universal,-0.93421053,13,1,5,262096
10452,2020,02,28,19,True History Of The Kelly Gang,Aus/UK/Fra,85847,StudioCanal,-,1,94,913,85847
10453,2020,02,28,26,Color Out Of Space,USA/Prt/Mys,47483,StudioCanal,-,1,31,1532,47483
10454,2020,02,28,29,Thappad,Ind,41066,Cinestaan AA Distributors,-,1,43,955,41066
10455,2020,02,28,35,Ik Sandhu Hunda Si,Ind,19891,Rising Star Entertainment,-,1,17,1170,19891
10456,2020,02,28,44,Kannum Kannum Kollaiyadithaal,Ind,6982,Hamsini Entertainment,-,1,19,367,6982
10457,2020,02,28,48,Ice 2,Rus,5242,Kinostar,-,1,1,5242,5242
10458,2020,02,28,50,Doordarshan,Ind,4073,RFT Films,-,1,18,226,4073
10459,2020,02,28,56,PUSH,Swe,3026,Jonny Tull,-,1,5,605,3026
10460,2020,03,06,1,Onward,USA,3419500,Disney,-,1,632,5411,3419500
10461,2020,03,06,2,The Invisible Man,USA/Aus,1538985,Universal,-0.29398616,2,578,2663,5002168
10462,2020,03,06,3,Military Wives,UK,968468,Lionsgate,-,1,671,1443,968468
10463,2020,03,06,4,Sonic The Hedgehog,USA/Jpn/Kor,951104,Paramount,-0.50989295,4,602,1580,18459138
10464,2020,03,06,5,Parasite,Kor,529550,StudioCanal,-0.49605351,5,425,1246,11460342
10465,2020,03,06,6,Dark Waters,USA,499276,eOne Films,-0.42100173,2,435,1148,1892566
10466,2020,03,06,7,Blumhouse's Fantasy Island,USA,392857,Sony Pictures,-,1,408,963,392857
10467,2020,03,06,8,Dolittle,UK/USA,362693,Universal,-0.56981124,5,549,661,15692992
10468,2020,03,06,9,Riverdance 25th Anniversary Show,USA,313001,More2Screen,-,2,344,910,640391
10469,2020,03,06,10,Emma,UK,284518,Universal,-0.58262013,4,473,602,7072621
10470,2020,03,06,11,1917,UK/USA,247291,eOne Films,-0.60077716,9,388,637,43436453
10471,2020,03,06,12,The Call Of The Wild,USA,187960,Disney,-0.63028893,3,456,412,2662700
10472,2020,03,06,13,Baaghi 3,Ind/USA,165177,Disney,-,1,114,1449,165177
10473,2020,03,06,14,Birds Of Prey: And The Fantabulous Emancipation Of One Harley Quinn,USA,136846,Warner Bros,-0.61858133,5,244,561,8705688
10474,2020,03,06,15,Bad Boys For Life,USA,136447,Sony Pictures,-0.45371036,8,192,711,15953077
10475,2020,03,06,28,Greed,UK/USA,22198,Sony Pictures,-0.75829967,3,78,285,783433
10476,2020,03,06,31,Shaun The Sheep Movie: Farmageddon,UK,18839,StudioCanal,20.98249708,21,109,173,7115305
10477,2020,03,06,37,The Personal History Of David Copperfield,UK/USA,15072,Lionsgate,-0.76689659,7,66,228,6305580
10478,2020,03,06,41,Sulphur And White,UK,13030,Modern Films,-,1,8,1629,13030
10479,2020,03,06,44,Escape From Pretoria,UK/Aus,7184,Signature Entertainment,-,1,11,653,7184
10480,2020,03,06,45,Mr. Jones,UK/Pol/Ukr,7169,Signature Entertainment,0.10632716,5,10,717,111617
10481,2020,03,06,46,Star Wars: The Rise Of Skywalker,UK/USA,7134,Disney,-0.47934608,12,60,119,58255021
10482,2020,03,06,47,Cyrano De Bergerac - NT Live 2020 (Theatre),UK,5756,National Theatre,-,4,7,822,792693
10483,2020,03,06,49,Sacrilege,UK,5190,Bad Blood Films,-,1,42,124,5190
10484,2020,03,06,50,Fleabag - NT Live 2019 (Theatre),UK,5034,National Theatre,-,27,2,2517,4386748
10485,2020,03,06,51,Kinky Boots - The Musical (Theatre),UK,4406,More2Screen,0.16611089,6,2,2203,1363632
10486,2020,03,06,60,Monty Python's Life of Brian (40th Anniversary),UK,2261,Trafalgar,-,48,1,2261,226941
10487,2020,03,06,67,StarDog And TurboCat,UK,1176,Kaleidoscope,1.16110552,14,6,196,150075
10488,2020,03,06,71,Cats,UK/USA,1004,Universal,-0.85650993,12,9,112,11964869
10489,2020,03,06,78,Waiting For Anya,UK/Bel/USA,643,Kaleidoscope,-0.73679902,3,2,322,29136
10490,2020,03,06,85,The Good Liar,UK/USA/Can,341,Warner Bros,0.65333333,18,1,341,3995934
10491,2020,03,06,90,The Rhythm Section,UK/USA,158,Paramount,-0.79880301,6,1,158,353434
10492,2020,03,06,93,Maleficent: Mistress Of Evil,UK/USA,88,Disney,-0.82253521,21,1,88,14773607
10493,2020,03,06,18,Zenek,Pol,48715,Magnetes,-,1,155,314,48715
10494,2020,03,06,25,The Photograph,USA,29579,Universal,-,1,170,174,29579
10495,2020,03,06,32,Toni Morrison: The Pieces I Am,USA,18757,Republic Film,-,1,22,853,18757
10496,2020,03,06,38,Trance,Ind,14310,RFT Films,-,1,66,217,14310
10497,2020,03,06,54,Vitalina Varela,Prt,4096,Second Run,-,1,6,683,4096
10498,2020,03,06,56,Jora 2,Ind,3329,Pannj Panni Productions,-,1,7,476,3329
10499,2020,03,06,70,Forever,Ind,1054,Blue Sapphire,-,1,4,263,1054
10500,2020,03,06,95,Immortal Hero,Jpn,60,Miracle Communications,-,1,1,60,60
10501,2020,03,13,1,Onward,USA,1272748,Disney,-0.63406771,2,636,2001,5291686
10502,2020,03,13,2,The Invisible Man,USA/Aus,827746,Universal,-0.46262726,3,559,1481,6555330
10503,2020,03,13,3,The Hunt,USA,542475,Universal,-,1,448,1211,542475
10504,2020,03,13,4,Bloodshot,USA/Chn,444917,Sony Pictures,-,1,419,1062,444917
10505,2020,03,13,5,Military Wives,UK,407409,Lionsgate,-0.58026593,2,659,618,2366794
10506,2020,03,13,6,Sonic The Hedgehog,USA/Jpn/Kor,397171,Paramount,-0.58453072,5,579,686,18986844
10507,2020,03,13,7,Misbehaviour,UK,347643,Disney,-,1,511,680,347643
10508,2020,03,13,8,My Spy,USA,345575,STX Entertainment,-,1,444,778,345575
10509,2020,03,13,9,Parasite,Kor,235613,StudioCanal,-0.55195581,6,342,689,11971951
10510,2020,03,13,10,Dark Waters,USA,224252,eOne Films,-0.55084293,3,412,544,2411637
10511,2020,03,13,11,Dolittle,UK/USA,147740,Universal,-0.59389886,6,497,297,15880947
10512,2020,03,13,12,Blumhouse's Fantasy Island,USA,136886,Sony Pictures,-0.65168934,2,354,387,725144
10513,2020,03,13,13,1917,UK/USA,108947,eOne Films,-0.56340867,10,293,372,43707991
10514,2020,03,13,14,Emma,UK,94782,Universal,-0.66807795,5,329,288,7411754
10515,2020,03,13,15,Chal Mera Putt 2,Ind,89906,Rhythm Boyz Entertainment/Fountain Films,-,1,56,1605,89906
10516,2020,03,13,22,Calm With Horses,UK/Ire,39094,Altitude/Element,-,1,122,320,39094
10517,2020,03,13,23,Angrezi Medium,UK/Ind,24294,Hamsini Entertainment,-,1,40,607,24294
10518,2020,03,13,32,Cyrano De Bergerac - NT Live 2020 (Theatre),UK,10963,National Theatre,0.38770886,5,16,685,885643
10519,2020,03,13,39,Greed,UK/USA,7590,Sony Pictures,-0.6580773,4,47,161,806311
10520,2020,03,13,40,The Personal History Of David Copperfield,UK/USA,6925,Lionsgate,-0.60724819,8,40,173,6356987
10521,2020,03,13,41,Shaun The Sheep Movie: Farmageddon,UK,6868,StudioCanal,-0.63784012,22,85,81,7122483
10522,2020,03,13,47,Mr. Jones,UK/Pol/Ukr,3807,Signature Entertainment,-0.48400651,6,8,476,124297
10523,2020,03,13,51,Star Wars: The Rise Of Skywalker,UK/USA,3048,Disney,-0.58530612,13,46,66,58262032
10524,2020,03,13,54,Kinky Boots - The Musical (Theatre),UK,1941,More2Screen,-0.70865094,7,6,323,1413429
10525,2020,03,13,62,Escape From Pretoria,UK/Aus,929,Signature Entertainment,-0.88327679,2,2,465,10433
10526,2020,03,13,65,Nick Mason's Saucerful Of Secrets: Live At The Roundhouse (Concert),UK,730,Trafalgar,-,2,1,730,30566
10527,2020,03,13,66,Present Laughter - NT Live 2019 (Theatre),UK,726,National Theatre,-,17,7,104,1343980
10528,2020,03,13,71,Cats,UK/USA,498,Universal,-0.50398406,13,3,166,11987192
10529,2020,03,13,79,Sacrilege,UK,234,Bad Blood Films,-0.95496754,2,4,58,10921
10530,2020,03,13,88,Show Me The Picture: The Story Of Jim Marshall,UK,112,Modern Films,-,7,1,112,6359
10531,2020,03,13,90,Waiting For Anya,UK/Bel/USA,90,Kaleidoscope,-0.8600311,4,1,90,29655
10532,2020,03,13,19,Bacurau,Bra/Fra,43906,MUBI,-,1,21,2091,43906
10533,2020,03,13,25,Cunningham,Fra/Ger/Che/USA,20002,Dogwoof,-,1,21,952,20002
10534,2020,03,13,26,And Then We Danced,Swe/Geo/Fra,19250,Peccadillo,-,1,23,837,19250
10535,2020,03,13,28,Bad Boy,Pol,18117,Kinostar,-,1,158,115,18117
10536,2020,03,13,37,The Elephant Man (40th Anniversary 4K Restoration),USA,7964,StudioCanal,-,1,16,498,7964
10537,2020,03,13,45,Ikko Mikke,Ind,5635,Seven Colours,-,1,17,331,5635
10538,2020,03,13,49,Run,USA,3301,Verve,-,1,5,660,3301
10539,2020,03,13,60,Zengo,Tur,1021,AF-Media,-,1,2,510,1021
10540,2020,03,13,63,Dharala Prabhu,Ind,878,Big Films,-,1,10,88,878
10541,2020,03,13,73,Ehd E Wafa,Pak,483,Independent,-,1,6,80,483
10542,2020,07,03,1,Onward,USA,21626,Disney,,18,47,460,5297979
10543,2020,07,03,2,Trolls World Tour,USA/Jpn,16941,Universal,,13,33,513,25777
10544,2020,07,03,3,Bad Boys For Life,USA,16070,Sony Pictures,,25,18,893,16094329
10545,2020,07,03,4,The Greatest Showman,USA,14499,20th Century Fox,,132,48,302,49351203
10546,2020,07,03,5,1917,UK/USA,12744,eOne Films,,26,44,290,43788801
10547,2020,07,03,6,Dirty Dancing (30th Anniversary),USA,12195,Lionsgate,,178,6,2032,245148
10548,2020,07,03,7,Grease (40th Anniversary),USA,11925,Park Circus,,117,2,5963,513990
10549,2020,07,03,8,The Terminator (Re: 2015),UK/USA,9863,Park Circus,,263,1,9863,151121
10550,2020,07,03,9,Star Wars: Episode IV - A New Hope (Re: 1997),USA,7475,20th Century Fox,,1216,1,7475,16351159
10551,2020,07,03,10,Fight Club,USA,7095,20th Century Fox,,1078,1,7095,5670538
10552,2020,07,03,11,Cars,USA,6985,Disney,,728,1,6985,16617828
10553,2020,07,03,12,Joker,USA/Can,6601,Warner Bros,,40,18,367,58166427
10554,2020,07,03,13,Sonic The Hedgehog,USA/Jpn/Kor,6394,Paramount,,21,32,200,19049574
10555,2020,07,03,14,Back To The Future (Re: 2010),USA,6001,Universal,,510,11,546,1190827
10556,2020,07,03,15,The Conjuring,USA,5703,Warner Bros,,362,7,815,10471087
10557,2020,07,03,17,The Dark Knight,UK/USA,4873,Warner Bros,,624,22,222,49079093
10558,2020,07,03,27,Bohemian Rhapsody,UK/USA,2844,20th Century Fox,,89,22,129,55160111
10559,2020,07,03,30,The Dark Knight Rises,UK/USA,2348,Warner Bros,,416,15,157,56291477
10560,2020,07,03,33,The Shining (Re: 2019),UK/USA,1875,Warner Bros,,38,9,208,157151
10561,2020,07,03,34,Beauty and the Beast,UK/USA,1653,Disney,,173,10,165,72477725
10562,2020,07,03,37,Paddington,UK/Fra,1465,StudioCanal,,293,9,163,37961336
10563,2020,07,03,43,Misbehaviour,UK,1041,Disney,,17,9,116,421661
10564,2020,07,03,46,Military Wives,UK,965,Lionsgate,,18,11,88,2473814
10565,2020,07,03,47,Pokemon Detective Pikachu,UK/USA/Jpn,923,Warner Bros,,61,7,132,13825358
10566,2020,07,03,49,Guardians Of The Galaxy,UK/USA,920,Disney,,310,9,102,28575390
10567,2020,07,03,51,Rocketman,UK/USA,856,Paramount,,59,1,856,23459862
10568,2020,07,03,52,Wild Rose,UK,833,eOne Films,,65,4,208,2958244
10569,2020,07,03,54,Calm With Horses,UK/Ire,735,Altitude/Element,,17,7,105,57476
10570,2020,07,03,55,Blue Story,UK,715,Paramount,,33,3,238,4506302
10571,2020,07,03,60,Dunkirk,UK/USA,667,Warner Bros,,155,9,74,56772764
10572,2020,07,03,62,Emma,UK,653,Universal,,21,9,73,7441604
10573,2020,07,03,65,Harry Potter & The Deathly Hallows: Part 1,UK/USA,604,Warner Bros,,503,4,151,52499299
10574,2020,07,03,67,Mission: Impossible Rogue Nation,UK/USA,565,Paramount,,258,9,63,21187044
10575,2020,07,03,68,Sea Fever,UK/Ire/Swe/Bel,550,Signature Entertainment,,18,5,110,3602
10576,2020,07,03,70,Spider-Man: Far From Home,UK/USA,400,Sony Pictures,,53,3,133,37333748
10577,2020,07,03,74,Dolittle,UK/USA,310,Universal,,22,4,78,15888672
10578,2020,07,03,84,Labyrinth (Re: 2013),UK/USA,138,Park Circus,,375,1,138,207431
10579,2020,07,03,88,2001: A Space Odyssey (Re: 2014),UK/USA,76,BFI,,293,1,76,417049
10580,2020,07,03,91,Radioactive,UK,45,StudioCanal,,17,1,45,35128
10581,2020,07,03,93,Downton Abbey,UK/USA,39,Universal,,43,1,39,28244876
10582,2020,07,03,53,Dating Amber,Ire/Grc/Bel,790,Wildcard,,1,5,158,790
10583,2020,07,10,1,Star Wars: Episode V - The Empire Strikes Back (40th Anniversary),USA,50406,Disney,-,1,101,499,50406
10584,2020,07,10,2,Onward,USA,35086,Disney,0.55509263,19,95,369,5355929
10585,2020,07,10,3,Black Water: Abyss,Aus,28053,Altitude,-,1,79,355,28053
10586,2020,07,10,4,Trolls World Tour,USA/Jpn,19996,Universal,0.10953279,14,70,286,64835
10587,2020,07,10,5,Dirty Dancing (30th Anniversary),USA,15134,Lionsgate,0.24103954,179,25,605,265098
10588,2020,07,10,6,Knives Out,USA,14747,Lionsgate,7.98659354,33,5,2949,13159043
10589,2020,07,10,7,Grease (40th Anniversary),USA,14416,Park Circus,0.17260452,118,18,801,530376
10590,2020,07,10,8,The Shawshank Redemption (25th Anniversary),USA,13231,Independent,3.06539243,77,18,735,37836
10591,2020,07,10,9,Harry Potter and the Philosopher's Stone,UK/USA,12358,Warner Bros,-,974,30,412,65626808
10592,2020,07,10,10,The Greatest Showman,USA,11681,20th Century Fox,-0.20962176,133,57,205,49375808
10593,2020,07,10,11,Back To The Future (Re: 2010),USA,10949,Universal,0.70678098,511,17,644,1211732
10594,2020,07,10,12,Sonic The Hedgehog,USA/Jpn/Kor,10721,Paramount,0.65282687,22,61,176,19068473
10595,2020,07,10,13,"The Adventures of Priscillla, Queen Of The Desert (25th Anniversary)",UK/Aus,10220,Park Circus,-,58,1,10220,27086
10596,2020,07,10,14,Jumanji: The Next Level,USA,8892,Sony Pictures,0.47169811,31,28,318,36781890
10597,2020,07,10,15,The Dark Knight,UK/USA,8755,Warner Bros,0.79663452,625,29,302,49091348
10598,2020,07,10,17,Batman Begins,UK/USA,8035,Warner Bros,1.2532249,787,39,206,16616067
10599,2020,07,10,18,Rush,UK/USA/Ger,7532,StudioCanal,-,357,1,7533,10115328
10600,2020,07,10,23,1917,UK/USA,6484,eOne Films,-0.49938233,27,46,141,43813807
10601,2020,07,10,24,Love Sarah,UK/Ger,6117,Parkland Entertainment,-,1,39,157,6117
10602,2020,07,10,29,The Dark Knight Rises,UK/USA,4656,Warner Bros,0.87501643,417,26,179,56300777
10603,2020,07,10,30,Mamma Mia!,UK/USA/Swe,4520,Universal,2.55345912,627,22,205,68806772
10604,2020,07,10,34,Mamma Mia: Here we Go Again!,UK/USA,3125,Universal,-,104,3,1042,65589751
10605,2020,07,10,36,Rocketman,UK/USA,2666,Paramount,2.11448598,60,12,222,23464172
10606,2020,07,10,44,Shaun Of The Dead,UK,2119,United International Pictures,-,849,15,141,6723384
10607,2020,07,10,47,Harry Potter & The Deathly Hallows: Part 2,UK/USA,1815,Warner Bros,-,470,9,202,72986768
10608,2020,07,10,48,Mary Poppins Returns,UK/USA,1795,Disney,-,82,1,1795,44536649
10609,2020,07,10,52,Bohemian Rhapsody,UK/USA,1644,20th Century Fox,-0.42194093,90,14,117,55164275
10610,2020,07,10,56,Paddington,UK/Fra,1375,StudioCanal,-0.06143345,294,7,196,37964596
10611,2020,07,10,57,Spider-Man: Far From Home,UK/USA,1366,Sony Pictures,2.415,54,10,137,37335579
